,Name,Symbol,Exchange,Sector,Industry,Last,Chg. %,Market Cap,Vol.,P/E Ratio,MACD (12,26 / 1D),Revenue,Average Vol. (3m),EPS,Beta,Dividend,Yield,15 Minutes,Hourly,Daily,Weekly,Monthly,Daily,1 Week,1 Month,YTD,1 Year,3 Years,1-Year Change,Dividend Yield (%),P/E Ratio (TTM),Price to Sales (TTM),Price to Cash Flow (MRQ),Price to Free Cash Flow (TTM),Price to Book (MRQ),Price to Tangible Book (MRQ),EPS(MRQ) vs Qtr. 1 Yr. Ago,EPS(TTM) vs TTM 1 Yr. Ago,5 Year EPS Growth,Sales (MRQ) vs Qtr. 1 Yr. Ago,Sales (TTM) vs TTM 1 Yr. Ago (TTM),5 Year Sales Growth,5 Year Capital Spending Growth,Asset Turnover (TTM),Inventory Turnover (TTM),Revenue/Employee (TTM),Net Income/Employee (TTM),Receivable Turnover (TTM),52 wk Range - High,52 wk Range - Low,% Change from 52 wk High,% Change from 52 wk Low,Previous Month % Change,Gross margin (TTM),Gross Margin (5YA),Operating margin (TTM),Operating margin (5YA),Pretax margin (TTM),Pretax margin (5YA),Net Profit margin (TTM),Net Profit margin (5YA),Quick Ratio (MRQ),Current Ratio (MRQ),LT Debt to Equity (MRQ),Total Debt to Equity,Dividend Yield 5 Year Avg. (5YA),Dividend Growth Rate (ANN),Payout Ratio (TTM),ADX (14 / 1D),ATR (14 / 1D),Bull/Bear Power (13 / 1D),CCI (14 / 1D),Highs/Lows (14 / 1D),ROC (1D),RSI (14 / 1D),STOCH (14 / 1D),STOCHRSI (14 / 1D),Ultimate Oscillator (14 /1D),Williams %R (1D),var columnsSettings_stock_screener = new ColumnsSettings(		'ltr',																	   // strHtmlDir		'resultsContainer',															 	   // containerId		'resultsContainer',															   	   // tab		'stock_screener',																		   // id		'Currently selected: X (max 8)', // message		'8',															   // intMaxCheckboxes		'1'                                                          // intMinOptCheckboxes	);Adjust table  Name  Symbol  Exchange  Sector  Industry  Last  Chg. %  Market Cap  Vol.  P/E Ratio  MACD (12,26 / 1D)   Revenue  Average Vol. (3m)  EPS  Beta  Dividend  Yield  15 Minutes   Hourly  Daily  Weekly  Monthly  Daily  1 Week  1 Month  YTD  1 Year  3 Years  1-Year Change  Dividend Yield (%)   P/E Ratio (TTM)  Price to Sales (TTM)  Price to Cash Flow (MRQ)  Price to Free Cash Flow (TTM)  Price to Book (MRQ)  Price to Tangible Book (MRQ)   EPS(MRQ) vs Qtr. 1 Yr. Ago  EPS(TTM) vs TTM 1 Yr. Ago  5 Year EPS Growth  Sales (MRQ) vs Qtr. 1 Yr. Ago  Sales (TTM) vs TTM 1 Yr. Ago (TTM)  5 Year Sales Growth  5 Year Capital Spending Growth  Asset Turnover (TTM)  Inventory Turnover (TTM)  Revenue/Employee (TTM)  Net Income/Employee (TTM)  Receivable Turnover (TTM)  52 wk Range - High  52 wk Range - Low  % Change from 52 wk High  % Change from 52 wk Low  Previous Month % Change  Gross margin (TTM)  Gross Margin (5YA)  Operating margin (TTM)  Operating margin (5YA)  Pretax margin (TTM)  Pretax margin (5YA)  Net Profit margin (TTM)  Net Profit margin (5YA)  Quick Ratio (MRQ)  Current Ratio (MRQ)  LT Debt to Equity (MRQ)  Total Debt to Equity  Dividend Yield 5 Year Avg. (5YA)  Dividend Growth Rate (ANN)  Payout Ratio (TTM)  ADX (14 / 1D)  ATR (14 / 1D)  Bull/Bear Power (13 / 1D)  CCI (14 / 1D)  Highs/Lows (14 / 1D)  ROC (1D)  RSI (14 / 1D)  STOCH (14 / 1D)  STOCHRSI (14 / 1D)  Ultimate Oscillator (14 /1D)  Williams %R (1D) Currently selected: 6 (max 8 ) Apply 	$('#colSelectPopup_stock_screener').click(function(e) {		e.stopPropagation();	});
"","Binh Duong Agriculture","AFC","Hanoi","","","10000","0%","-","0.00","-","-","-","110.00","-","-","-","-","-","-","-","-","-","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",""
"","An Giang Agriculture and Foods","AFX","Hanoi","Consumer/Non-Cyclical","Food Processing","13200","0%","462.00B","184.90K","23.45","-76.87","680.04B","159.53K","558.60","0.91","-","-","-","-","Strong Sell","Neutral","Strong Buy","0.00","-2.22","-4.35","13.79","164.00","300.00","164.00","3.49%","23.45","0.67","3.58","3.50","1.21","1.37","192.60","1.17K","-","-40.69","-13.45","-","-","1.42","2.70","-","-","12.50","15400","3800","-14.29","247.37","3.85%","6.46","-","3.21","-","3.24","-","2.88","-","1.93","4.34","0.00","3.12","-","-","0.00","39.90","457.14","-974.75","-126.97","-342.86","-8.97","40.53","74.63","0.00","45.91","-33.33",""
"","28.1 JSC","AG1","Hanoi","","","7000","-2.78%","-","6.50K","-","-141.10","-","23.16K","-","-","1.24K","-","-","-","Strong Sell","Strong Sell","Strong Sell","-2.78","-2.78","-6.67","-28.57","-30.00","-20.45","-30.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","12000","5600","-41.67","25.00","-7.69%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","23.00","135.71","-265.61","-160.42","-178.57","-2.78","31.19","30.56","13.69","35.52","-100.00",""
"","Angiang Fisheries Import & Export","AGF","Hanoi","Consumer/Non-Cyclical","Food Processing","2910","0%","81.80B","0.00","-","-228.70","1.21T","55.03K","-8.03K","0.32","-","-","-","-","Strong Sell","Strong Sell","Strong Sell","0.00","-21.35","-14.41","-51.50","3.93","-9.06","3.93","-","-","0.15","17.23","6.23","0.65","1.14","-160.89","-57.00","-","-5.24","-17.58","-","-","1.03","3.70","353.90","-118.38","3.09","6400","2400","-54.53","21.25","23.33%","11.49","-","-32.81","-","-33.32","-","-33.45","-","0.19","0.46","5.02","312.46","-","-","-","32.00","514.29","-517.58","-58.97","-78.57","-18.61","43.67","31.65","42.14","54.25","-71.43",""
"","An Gia Real Estate Investment and Development","AGG","Ho Chi Minh","Capital Goods","Construction Services","47500","1.19%","3.93T","2.55M","8.73","487.31","2.10T","2.46M","5.09K","-","-","-","Strong Sell","Strong Sell","Strong Sell","Strong Buy","Strong Buy","1.19","-7.23","-4.62","65.51","97.17","-","106.15","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","52200","22273","-9.00","113.26","5.35%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","25.02","1.23K","-1.75K","-172.91","-2.45K","-5.94","33.47","96.45","0.00","36.80","-11.14",""
"","An Giang Import Export Co","AGM","Ho Chi Minh","Consumer/Non-Cyclical","Food Processing","30700","5.68%","558.74B","21.00K","11.27","1.49K","2.33T","77.08K","1.33K","0.36","-","-","Strong Buy","Strong Buy","Strong Buy","Strong Buy","Strong Buy","5.68","3.72","2.50","140.78","125.74","233.70","140.15","9.33%","11.27","0.15","14.07","7.23","0.62","0.67","-16.61","-25.99","-12.18","-21.32","-15.10","-1.29","-17.35","2.56","7.72","5.50","71.76","30.12","35450","10000","-13.40","207.00","-7.5%","7.97","7.23","1.21","0.99","1.63","1.26","1.30","1.07","1.16","1.84","0.00","62.40","10.26","-37.00","0.00","37.10","1.48K","1.16K","157.89","2.51K","16.73","68.39","84.45","75.46","65.46","-7.66",""
"","Agimexpharm Pharma","AGP","Hanoi","Healthcare","Biotechnology & Drugs","18700","0.54%","240.02B","5.20K","10.36","4.75","623.56B","5.23K","1.80K","0.12","-","-","-","-","Strong Buy","Strong Buy","Strong Buy","0.54","1.08","-1.06","9.36","5.06","-26.67","10.00","5.38%","10.36","0.48","-","-","1.06","1.17","2.22","-13.65","-","-1.85","5.00","-","-","0.86","1.86","-","-","3.36","21000","14000","-10.95","33.57","-0.54%","33.79","-","7.39","-","7.42","-","5.90","-","0.68","1.22","11.24","127.82","-","0.60","0.00","30.89","557.14","17.30","-24.72","0.00","-1.06","50.85","90.83","61.15","53.56","-9.37",""
"","AgriBank Securities JSC","AGR","Ho Chi Minh","Financial","Investment Services","14750","-2.32%","3.12T","3.93M","18.88","732.70","279.19B","2.41M","572.11","1.48","-","-","Strong Buy","Neutral","Strong Buy","Strong Buy","Strong Buy","-2.32","6.88","13.03","71.51","314.33","349.70","319.44","-","18.88","8.17","170.50","52.05","1.10","1.12","184.50","92.09","21.58","112.13","34.04","6.31","42.18","0.13","-","2.59","1.12","0.29","16600","2950","-11.14","400.00","8.66%","93.78","77.72","52.39","0.70","52.59","0.74","43.28","-11.55","-","10.57","0.00","0.00","-","-","0.00","26.36","660.71","-128.07","42.15","196.43","9.26","57.34","76.64","18.30","56.69","-28.03",""
"","Sai Gon Export Foodstuffs","AGX","Hanoi","Consumer/Non-Cyclical","Food Processing","32500","0%","351.00B","900.00","-","-605.74","-","1.76K","-","-0.56","-","-","-","-","Strong Buy","Neutral","Strong Buy","0.00","0.00","1.56","3.17","20.37","12.46","20.37","5.54%","-","-","-","-","-","-","-","-","11.18","-","-","8.76","0.02","-","-","-","-","-","45000","18900","-27.78","71.96","-1.52%","-","19.17","-","12.30","-","12.94","-","10.76","-","-","-","-","-","-3.45","-","39.54","450.00","609.49","54.64","121.43","-1.51","49.38","95.87","100.00","64.71","-2.17",""
"","Tan Binh Culture Co.","ALT","Hanoi","Basic Materials","Chemicals - Plastics & Rubber","11500","0%","65.97B","0.00","5.69","-297.90","199.36B","450.00","2.02K","-0.53","665.00","-","Strong Sell","Strong Sell","Strong Sell","Strong Sell","Strong Sell","0.00","0.00","-1.71","9.52","1.77","-4.80","1.77","7.83%","5.69","0.33","-","4.56","0.30","0.31","167.90","343.33","-7.42","16.21","0.09","7.30","64.02","0.73","4.61","-","-","7.36","16100","10200","-28.57","12.75","-11.54%","18.19","14.30","6.71","4.70","6.83","4.68","5.86","4.06","1.94","2.60","7.71","10.43","-","-4.35","32.66","47.77","942.86","-1.38K","-60.40","-535.71","-1.71","45.66","43.76","44.33","36.44","-62.48",""
"","VAM","ALV","Hanoi","Capital Goods","Construction - Raw Materials","3000","0%","16.41B","0.00","-","163.53","-","40.13K","-1.09K","0.15","-","-","-","-","Neutral","Neutral","Neutral","0.00","-3.23","7.14","76.47","50.00","-25.00","50.00","-","2.68","6.76","-","-","0.26","0.26","-110.50","-153.94","-9.18","-100.00","-95.41","26.29","65.71","0.02","0.19","-","-","0.82","4700","1600","-36.17","87.50","-6.06%","-8.33","9.34","-232.99","3.40","-250.69","4.65","-254.52","3.98","1.27","1.31","0.00","17.33","-","-","0.00","45.02","500.00","187.58","-53.92","-178.57","0.00","50.99","32.07","1.31","52.10","-81.82",""
"","Asia Mineral","AMC","Hanoi","Capital Goods","Construction - Raw Materials","21000","9.38%","54.72B","3.10K","7.57","-433.30","161.66B","1.93K","2.54K","0.35","1.90K","-","Strong Buy","Strong Buy","Buy","Neutral","Strong Buy","9.38","9.38","5.00","6.60","0.48","11.70","-3.52","10.42%","7.57","0.34","8.48","4.83","1.05","1.10","71.01","3.58","-9.39","26.16","18.79","-1.09","-14.21","1.76","7.24","-","-","7.49","25000","16200","-16.00","29.63","12.28%","46.63","42.87","5.56","7.21","5.47","7.10","5.18","6.73","0.88","1.22","6.09","27.96","-","-17.02","74.87","32.74","1.09K","-133.83","-24.32","0.00","-10.64","52.36","74.32","59.39","51.48","-26.66",""
"","AMD Group Investment JSC","AMD","Ho Chi Minh","Basic Materials","Misc. Fabricated Products","4290","-6.52%","701.44B","6.49M","45.09","-362.21","1.48T","7.32M","155.25","-0.04","-","-","Strong Sell","Strong Sell","Strong Sell","Strong Sell","Neutral","-6.52","-19.36","-21.57","50.00","40.66","28.44","48.87","-","45.09","1.02","-","13.37","0.62","0.62","320.72","-17.88","-25.93","-76.22","-49.84","1.71","85.94","0.41","3.91","-","-","1.03","8010","2250","-46.44","90.67","-4.14%","8.12","5.61","2.82","2.69","2.46","2.69","2.15","2.03","2.56","2.96","1.68","18.64","0.00","-","0.00","67.95","170.71","-1.22K","-290.98","-876.43","-24.61","23.43","48.70","0.00","13.36","-99.30",""
"","Alphanam M&E","AME","Hanoi","Capital Goods","Construction Services","8900","2.3%","219.24B","3.81K","10.43","-11.50","1.60T","9.68K","834.53","1.32","-","-","Strong Buy","Strong Buy","Strong Buy","Buy","Strong Buy","2.30","-1.11","1.14","23.61","14.10","-35.97","11.54","-","10.43","0.14","-","-","0.67","0.67","7.50","-4.24","60.91","74.25","35.61","32.21","-26.07","1.01","3.12","-","-","2.82","14900","5500","-40.27","61.82","3.45%","6.68","6.70","1.59","1.96","1.65","2.10","1.32","1.63","0.78","1.14","0.51","170.91","-","-","0.00","16.92","200.00","-310.85","-66.67","0.00","1.14","50.76","63.89","71.34","61.93","-33.33",""
"","Armephaco","AMP","Hanoi","Healthcare","Medical Equipment & Supplies","14500","3.57%","188.50B","100.00","31.14","-1.80K","-","150.00","465.58","-","-","-","-","-","Sell","Sell","Neutral","3.57","0.00","42.16","42.16","42.16","-21.62","42.16","-","31.14","0.16","-","-","1.06","1.06","-27.00","-7.96","-14.07","-29.18","-7.35","-1.64","-6.78","1.07","4.64","-","-","2.35","14500","10200","0.00","42.16","42.16%","9.06","8.67","0.72","1.18","0.64","1.17","0.53","0.98","0.86","1.09","0.00","252.64","-","-","0.00","100.00","1.20K","1.91K","4.80","635.71","-32.56","48.09","33.42","61.12","45.46","-62.18",""
"","AMECC Mechanical","AMS","Hanoi","Capital Goods","Construction Services","10500","-0.94%","384.61B","25.49K","4.65","-98.53","3.81T","56.36K","2.21K","-0.18","-","-","-","-","Strong Sell","Sell","Strong Buy","-0.94","-4.55","-4.55","19.32","56.09","52.17","54.00","7.35%","4.65","0.11","-","2.99","0.83","0.90","537.60","101.38","2.45","64.12","48.12","32.07","16.04","1.68","3.70","-","-","10.70","16100","5182","-34.78","102.62","6.8%","7.17","7.10","2.77","1.82","2.68","1.83","2.08","1.43","0.46","1.08","30.34","151.40","-","-","0.00","24.54","671.43","25.34","-166.52","-328.57","-5.41","40.69","34.36","16.87","19.51","-76.15",""
"","Amvibiotech","AMV","Hanoi","Healthcare","Biotechnology & Drugs","9100","-2.15%","847.31B","1.18M","14.67","-191.50","110.36B","1.17M","634.05","0.96","1.36K","-","Neutral","Strong Sell","Strong Sell","Strong Sell","Strong Sell","-2.15","-8.08","-11.65","-35.38","-20.81","-10.54","-19.07","15.36%","14.67","7.68","92.28","14.12","0.79","0.81","-100.38","-83.87","158.75","-75.41","-77.92","82.26","142.16","0.09","1.97","-","-","1.37","15079","8800","-39.65","3.41","-2.94%","27.18","50.02","11.83","46.36","32.30","48.29","31.52","48.21","6.81","7.13","15.08","17.38","4.92","-","0.00","57.81","235.71","-1.13K","-223.16","-657.14","-11.65","28.98","41.07","0.00","36.93","-92.86",""
"","An Giang Fruit-Vegetables","ANT","Hanoi","Consumer Staples","Food Products","9200","-6.12%","-","500.00","-","-27.91","-","2.97K","-","-","636.50","-","-","-","Strong Sell","Strong Sell","Sell","-6.12","-7.07","-3.16","-6.12","-14.02","17.95","-14.02","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","11800","7700","-22.03","19.48","0%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","16.00","557.14","-1.56K","-283.16","-742.86","-3.16","41.66","48.25","0.00","32.01","-89.47",""
"","Nam Viet Corp","ANV","Ho Chi Minh","Consumer/Non-Cyclical","Food Processing","28850","-3.37%","3.67T","1.16M","12.34","1.27K","3.33T","621.48K","1.75K","1.27","-","-","Neutral","Strong Sell","Neutral","Strong Buy","Strong Buy","-3.37","-15.64","8.05","15.86","67.25","55.95","75.22","9.26%","12.34","0.82","20.37","511.56","1.15","1.28","47.14","-59.32","164.75","-12.98","-23.93","6.63","55.28","0.74","1.49","-","-","10.18","34800","14700","-17.10","96.26","42.5%","15.17","17.87","6.81","10.65","7.86","10.98","6.68","9.36","0.39","1.28","7.25","80.14","8.61","61.63","0.00","36.32","1.79K","-4.91K","-212.22","-2.15K","-9.70","45.65","87.33","0.00","53.59","-23.99",""
"","An Phu Irradiation JSC","APC","Ho Chi Minh","Consumer/Non-Cyclical","Crops","22300","3.51%","443.88B","24.20K","11.40","11.50","140.60B","30.48K","1.96K","1.05","-","-","Strong Buy","Buy","Sell","Sell","Neutral","3.51","1.36","4.69","-8.23","9.31","-18.46","10.91","-","11.40","3.16","21.99","3.84","0.68","0.72","-25.20","-53.34","-1.01","-4.21","-5.96","6.87","59.95","0.14","602.07","836.90","251.25","6.17","29100","16750","-23.37","33.13","5.26%","55.74","65.68","34.84","49.56","34.79","49.26","30.02","39.64","6.50","6.50","51.78","51.78","-","-","0.00","29.76","1.19K","-2.46K","-184.66","0.00","-2.62","49.36","86.32","23.11","57.21","-16.32",""
"","Quang Ngai Agricultural","APF","Hanoi","Consumer/Non-Cyclical","Food Processing","52500","-1.32%","1.05T","13.40K","5.01","-1.17K","6.74T","27.64K","10.48K","0.26","4.32K","-","-","-","Strong Sell","Sell","Strong Buy","-1.32","-1.13","-4.55","47.47","113.96","76.95","105.20","8.66%","5.01","0.18","3.74","7.38","1.49","1.55","7.62","120.17","17.03","68.90","23.43","8.72","9.30","2.19","5.42","-","-","12.25","67500","20800","-22.22","152.40","-5.18%","11.98","11.78","4.12","3.07","4.06","3.06","4.05","3.05","0.41","0.95","17.15","232.31","-","37.10","41.21","27.19","1.05K","-1.71K","-153.35","-550.00","2.14","36.92","96.70","0.00","44.79","-8.60",""
"","AnPhat Securities","APG","Ho Chi Minh","Financial","Investment Services","10300","0.49%","350.50B","1.82M","9.77","496.00","45.18B","2.13M","927.15","0.39","-","-","Neutral","Strong Sell","Neutral","Buy","Buy","0.49","-4.19","16.04","4.89","29.70","83.60","31.34","-","9.77","6.82","1.01K","236.46","0.75","0.76","250.98","12.17","-16.18","166.82","-65.72","2.76","114.35","0.11","-","-","-","1.62","11492.1","6689.4","-10.37","53.97","11.05%","97.95","96.50","82.39","38.29","82.02","38.17","69.81","31.45","-","14.49","0.34","0.34","-","-","0.00","41.46","625.64","-555.11","-126.74","-146.31","-0.33","53.23","65.74","2.96","47.52","-61.11",""
"","An Phat Holdings JSC","APH","Ho Chi Minh","Basic Materials","Chemicals - Plastics & Rubber","55200","-0.18%","10.77T","1.54M","137.66","-1.29K","11.15T","1.23M","389.37","-","-","-","Neutral","Strong Sell","Strong Sell","Neutral","Strong Buy","-0.18","-5.80","-8.31","-2.54","-","-","-","-","137.66","1.23","54.62","54.62","4.56","6.69","-87.12","-83.09","-","15.79","-10.81","-","-","-","-","84.01","2.40","-","73800","37707.9","-25.20","46.39","-20.05%","11.26","-","2.65","-","3.42","-","2.85","-","0.90","1.16","62.13","213.20","-","-","0.00","48.92","2.24K","-5.92K","-132.98","-3.04K","-12.26","34.87","87.84","0.00","43.23","-20.60",""
"","Apec Investmen","API","Hanoi","Services","Real Estate Operations","19500","0%","690.30B","249.50K","12.17","-935.50","731.21B","127.07K","1.60K","1.01","285.00","-","Neutral","Sell","Strong Sell","Sell","Strong Buy","0.00","-5.80","-13.33","39.29","119.10","2.09","101.03","1.54%","12.17","1.15","9.66","6.13","1.25","1.25","45.00","61.53","38.44","87.72","17.69","193.79","-48.59","0.22","0.31","-","-","3.65","31000","8100","-37.10","140.74","10.11%","27.84","24.84","12.35","12.11","14.01","12.19","9.41","7.98","0.41","1.23","19.06","90.69","-","-","0.00","62.38","921.43","-3.01K","-131.87","-571.43","-12.11","32.43","83.28","8.18","70.22","-21.95",""
"","APP","APP","Hanoi","Energy","Oil & Gas Operations","7500","0%","35.43B","4.60K","23.40","121.00","191.84B","13.35K","320.51","-0.01","-","-","Strong Buy","Strong Buy","Neutral","Buy","Strong Buy","0.00","-2.60","-7.41","108.33","92.31","-5.51","97.37","5.71%","23.40","0.18","4.52","4.22","0.71","0.71","1.83K","-30.83","-66.79","4.13","-29.21","12.81","78.56","1.93","5.59","-","-","6.80","11300","3000","-33.63","150.00","35.09%","13.47","17.92","0.53","1.18","0.92","1.45","0.79","0.99","0.72","1.38","0.00","81.72","7.74","-","0.00","26.11","328.57","-590.81","-120.34","0.00","0.00","50.57","44.44","22.13","48.30","-58.33",""
"","Apec Securitie","APS","Hanoi","Financial","Investment Services","14800","2.78%","561.60B","2.39M","6.37","710.87","165.12B","1.92M","2.26K","0.72","-","-","Neutral","Strong Sell","Neutral","Strong Buy","Strong Buy","2.78","-2.63","13.85","221.74","516.67","410.34","500.00","-","6.37","3.40","19.91","11.37","1.29","1.29","1.28K","369.75","53.87","17.35","208.90","29.31","-10.41","0.41","-","-","-","14.60","17400","2100","-14.94","604.76","13.43%","74.78","38.79","55.40","8.62","56.90","8.53","53.36","7.41","-","45.86","0.00","0.00","-","-","0.00","25.58","957.14","-1.94K","-112.35","-107.14","2.07","51.40","79.53","14.34","44.75","-31.42",""
"","Airimex JSC","ARM","Hanoi","Capital Goods","Aerospace & Defense","48000","0%","149.34B","0.00","49.07","3.95K","216.20B","411.00","978.21","2.42","522.50","-","Strong Buy","Strong Buy","Strong Buy","Strong Buy","Strong Buy","0.00","0.00","9.09","-4.00","156.00","2.13","156.00","3.47%","49.07","0.69","13.88","7.94","4.06","4.07","-65.07","-42.89","-22.04","60.82","-30.35","-3.97","7.73","1.26","14.68","-","-","4.52","57200","14000","-16.08","242.86","9.09%","11.46","16.94","0.33","3.60","0.51","3.67","0.45","2.92","1.12","1.21","0.00","129.01","5.25","-35.85","165.71","100.00","1.96K","9.59K","136.22","7.83K","45.90","64.56","92.11","100.00","87.78","0.00",""
"","Artex Securities","ART","Hanoi","Financial","Investment Services","9000","-1.1%","872.30B","6.02M","-","-153.70","69.08B","6.67M","-197.34","0.95","-","-","Strong Sell","Strong Sell","Strong Sell","Neutral","Strong Buy","-1.10","-11.76","-10.00","172.73","246.15","21.34","250.00","-","2.50","12.77","123.73","4.52","0.79","0.80","111.40","-366.15","-","-77.11","-78.37","59.84","-","0.06","-","-","-","0.45","13000","1800","-30.77","400.00","-3.77%","86.56","87.94","38.38","39.39","37.85","41.92","37.85","33.97","-","132.13","0.00","0.00","-","-","0.00","27.27","457.14","-1.61K","-355.24","-978.57","-14.29","35.69","53.70","0.00","25.76","-94.44",""
"","WMT Sana Joint","ASA","Hanoi","Basic Materials","Misc. Fabricated Products","1500","0%","40.00B","0.00","382.84","506.51","-","288.78K","10.45","0.59","-","-","-","-","Strong Buy","Strong Buy","Strong Buy","0.00","-62.50","-64.29","36.36","25.00","0.00","25.00","-","382.84","0.35","2.78","-","0.39","0.39","213.08","150.03","-37.99","316.77","70.71","-8.28","-","0.99","2.79","-","-","5.76","4800","1000","-68.75","50.00","11.11%","0.61","1.89","0.11","0.78","0.11","0.68","0.09","0.43","5.07","6.36","0.00","0.00","-","-","0.00","76.06","442.86","1.21K","67.95","478.57","135.29","74.68","65.01","2.22","49.41","-25.81",""
"","SongDa Hanoi","ASD","Hanoi","Industrials","Construction & Engineering","8000","0%","-","400.00","-","-","-","400.00","-","-","475.00","-","-","-","-","-","-","0.00","0.00","0.00","9.59","158.06","263.64","158.06","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","8800","3100","-9.09","158.06","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-",""
"","ASG","ASG","Hanoi","Services","Business Services","31700","-0.42%","2.00T","8.70K","32.25","-366.47","854.74B","26.29K","1.18K","-","-","-","Strong Sell","Strong Sell","Strong Sell","Strong Sell","Neutral","-0.42","-17.88","-18.72","-19.75","-","-","-","-","32.25","3.66","-","-","2.32","2.47","-41.76","-49.44","-","-15.44","-25.71","-","-","0.37","51.23","587.21","40.82","4.90","53800","31600","-41.08","0.32","2.12%","26.67","-","9.94","-","9.94","-","6.95","-","2.98","3.01","34.49","50.74","-","-","0.00","39.34","1.52K","-11.43K","-773.95","-5.66K","-18.72","12.05","94.60","0.00","45.37","-25.43",""
"","Sao Mai Group Corp","ASM","Ho Chi Minh","Services","Real Estate Operations","12600","-2.31%","3.26T","2.65M","7.77","-154.70","12.12T","2.48M","1.84K","1.15","-","-","Strong Sell","Strong Sell","Strong Sell","Strong Sell","Buy","-2.31","-9.35","-5.26","-25.44","126.21","4.13","127.67","5.59%","7.77","0.30","8.90","10.21","0.82","1.24","-43.34","-26.09","28.54","-4.01","-11.95","70.06","49.30","0.75","3.76","-","-","9.25","21850","4540","-42.33","177.53","1.09%","10.78","11.20","4.96","6.87","4.98","8.23","4.57","7.50","0.81","1.27","76.21","186.28","2.23","-","0.00","32.55","492.86","-1.70K","-216.87","-1.19K","-13.10","35.53","70.13","0.00","26.69","-50.93",""
"","An Pha Petroleum Group JSC","ASP","Ho Chi Minh","Energy","Oil & Gas Operations","7800","1.43%","291.25B","319.40K","7.73","208.10","2.80T","157.36K","898.36","0.52","475.00","-","Strong Buy","Strong Buy","Strong Buy","Strong Buy","Strong Buy","1.43","-1.64","0.00","22.83","44.71","11.43","38.74","7.2%","7.73","0.10","1.14","1.48","0.55","0.89","4.80K","-15.60","72.92","45.24","5.73","15.29","106.50","1.48","19.89","-","-","10.85","8250","4700","-5.45","65.96","17.48%","16.26","19.07","1.98","1.77","1.76","2.39","1.19","1.68","0.62","0.67","47.46","174.76","-","-","0.00","18.23","332.14","-296.54","-3.61","0.00","7.59","59.08","52.49","27.34","55.81","-40.91",""
"","Taseco Air Services","AST","Ho Chi Minh","Consumer Discretionary","Hotels, Restaurants & Leisure","51000","0%","2.32T","78.30K","-","187.50","-","56.02K","-","-","1.14K","-","Buy","Sell","Strong Sell","Strong Sell","Sell","0.00","0.00","8.17","-11.15","0.59","-18.27","-1.73","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","66700","40500","-23.54","25.93","9.32%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","25.61","1.23K","-1.99K","-145.06","0.00","-0.39","50.87","96.87","30.00","53.14","-4.21",""
"","NTACO","ATA","Hanoi","Consumer/Non-Cyclical","Food Processing","2000","11.11%","24.00B","855.60K","-","354.71","-","568.58K","-13.65K","-0.34","-","-","-","-","Strong Buy","Strong Buy","Buy","11.11","11.11","53.85","566.67","566.67","185.71","566.67","-","-","4.22","-","-","-","-","-","-","-","-","-","-59.70","-","0.06","-","-","-","0.32","2000","100","0.00","1.90K","50%","-72.35","-1.11","-1.30K","-124.76","-2.88K","-250.84","-2.88K","-250.74","0.00","0.00","-","-","-","-","-","90.25","121.43","1.48K","173.58","892.86","400.00","96.14","69.32","100.00","96.64","0.00",""
"","An Thinh","ATB","Hanoi","","","1800","5.88%","-","497.14K","-","-220.21","-","1.25M","-","-","-","-","-","-","Strong Sell","Neutral","Strong Buy","5.88","5.88","0.00","63.64","200.00","63.64","157.14","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","4200","500","-57.14","260.00","-5.56%","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","38.77","407.14","-804.89","-69.31","-600.00","-53.85","38.84","15.76","8.65","51.24","-86.67",""
"","An Truong An","ATG","Hanoi","Basic Materials","Misc. Fabricated Products","610","0%","9.28B","0.00","-","110.74","-","792.76K","-843.56","0.37","-","-","-","-","Strong Buy","Strong Buy","Buy","0.00","-56.43","-44.55","0.00","-17.57","-58.50","-23.75","-","2.53","4.86","12.00","139.00","0.20","0.20","24.21","-5.59","-","-100.00","-100.00","-","-43.84","0.00","-","127.27","-1.83","0.31","1600","580","-61.88","5.17","40%","4.76","4.25","193.62","-23.13","192.05","-23.14","192.05","-23.39","-","0.27","0.00","8.38","-","-","0.00","52.96","96.43","1.05K","179.98","640.71","122.22","90.41","67.32","100.00","91.49","0.00",""
